醫事機構代碼,診療科別
3732061285,40
3732061294,40
3732070015,40
3732070042,40
3732070051,40
3732070060,40
3732070104,40
3732070195,40
3732070202,40
3732070220,40
3732070257,40
3732070266,40
3732071307,40
3732071361,40
3732071389,40
3732071405,40
3732071441,40
3732071450,40
3732071478,40
3732071503,40
3732071521,40
3732071530,40
3732071576,40
3732071585,40
3732071601,40
3732071610,40
3732071629,40
3732071638,40
3732071647,40
3732071656,40
3732071665,40
3732071674,40
3732071683,40
3732071709,40
3732071718,40
3732071727,40
3732071736,40
3732071745,40
3732071754,40
3732071763,40
3732071772,40
3732080011,40
3732080057,40
3732080084,40
3732080093,40
3732080146,40
3732080191,40
3732080208,40
3732080315,40
3732080324,40
3732080333,40
3732080379,40
3732080388,40
3732080413,40
3732080431,40
3732081465,40
3732081492,40
3732081536,40
3732081590,40
3732081616,40
3732081643,40
3732081661,40
3732081689,40
3732081698,40
3732081705,40
3732081714,40
3732081723,40
3732081732,40
3732081741,40
3732081750,40
3732081769,40
3732081778,40
3732081787,40
3732081796,40
3732081803,40
3732081830,40
3732081849,40
3732081858,40
3732081867,40
3732081876,40
3732081885,40
3732081894,40
3732081901,40
3732081910,40
3732081929,40
3732081938,40
3732090080,40
3732090106,40
3732090133,40
3732090151,40
3732090160,40
3732090197,40
3732090240,40
3732091247,40
3732091283,40
3732091309,40
3732091318,40
3732091336,40
3732091345,40
3732091354,40
3732091363,40
3732091381,40
3732091407,40
3732091416,40
3732091425,40
3732091425,45
3732091434,40
3732091443,40
3732091452,40
3732100054,40
3732100072,40
3732100125,40
3732100143,40
3732100161,40
3732100170,40
3732100278,40
3732100312,40
3732100321,40
3732101524,40
3732101533,40
3732101542,40
3732101579,40
3732101588,40
3732101613,40
3732101622,40
3732101631,40
3732101668,40
3732101695,40
3732101702,40
3732101711,40
3732101720,40
3732101739,40
3732101748,40
3732101766,40
3732101775,40
3732101784,40
3732101793,40
3732101800,40
3732101819,40
3732101828,40
3732101837,40
3732101846,40
3732101855,40
3732110014,40
3732111066,40
3732111075,50
3732111084,40
3732120047,40
3732121115,40
3732121124,40
3732121160,40
3732121179,40
3732121188,40
3732121197,40
3733010013,40
3733010022,40
3733010040,40
3733010077,40
3733020019,40
3733020046,40
3733020064,40
3733030015,40
3733030024,40
3733030097,40
3733030113,40
3733030131,40
3733030140,40
3733030159,40
3733030177,40
3733030186,40
3733031192,40
3733031236,40
3733031263,40
3733031272,40
3733031281,40
3733031307,40
3733031316,40
3733031325,40
3733031343,40
3733050026,40
3733050035,40
3733050080,40
3733050106,40
3733050124,40
3733050142,40
3733050151,40
3733050160,40
3733050179,40
3733051201,40
3733051210,40
3733051238,40
3733051247,40
3733051265,40
3733051274,40
3733051283,40
3733051309,40
3733051327,40
3733051336,40
3733051345,40
3733051363,40
3733051387,40
3733051407,40
3733051416,40
3733051434,40
3733051443,40
3733051452,40
3733051461,40
3733051470,40
3733051489,40
3733051505,40
3733051514,40
3733051523,40
3733051541,40
3733051550,40
3733051569,40
3733051587,40
3733051603,40
3733051621,40
3733051630,40
3733051649,40
3733051658,40
3733051667,40
3733051676,40
3733051685,40
3733051694,40
3733051701,40
3733051729,40
3733051738,40
3733051756,40
3733051774,40
3733051783,40
3733051792,40
3733051809,40
3733051827,40
3733051845,40
3733051854,40
3733051863,40
3733051872,40
3733051881,40
3733051890,40
3733051907,40
3733051916,40
3733051934,40
3733051952,40
3733051961,40
3733051970,40
3733051989,40
3733051998,40
3733052002,47
3733052011,40
3733052020,40
3733052039,40
3733052048,40
3733060031,40
3733060068,40
3733060077,40
3733060086,40
3733060095,40
3733060102,40
3733061118,40
3733061172,40
3733061181,40
3733061190,40
3733061234,40
3733061252,40
3733080015,40
3733080042,40
3733081101,40
3733081183,40
3733081192,40
3733081209,40
3733081227,40
3733081236,40
3733081245,40
3733081254,40
3733090011,40
3733090020,40
3733101046,40
3733111033,40
3734010017,40
3734010026,40
3734010071,40
3734010106,40
3734010115,40
3734010124,40
3734010133,40
3734010142,40
3734010151,40
3734010160,40
3734010188,40
3734010213,40
3734010240,40
3734010259,40
3734010268,40
3734010295,40
3734011336,40
3734011345,40
3734011354,40
3734011363,40
3734011381,40
3734011390,40
3734011407,40
3734011416,40
3734011425,40
3734011443,40
3734011470,40
3734011489,40
3734011498,40
3734011505,47
3734011514,40
3734011523,40
3734011532,40
3734011541,40
3734011550,40
3734011569,40
3734011578,40
3734011596,40
3734011603,40
3734011630,46
3734011649,47
3734020013,40
3734020040,40
3734020077,40
3734020120,40
3734020139,40
3734020166,40
3734020175,40
3734020200,40
3734020219,40
3734020237,40
3734020273,40
3734020282,40
3734020291,40
3734020308,40
3734020317,40
3734020335,40
3734020344,40
3734020353,40
3734020362,40
3734021378,40
3734021387,40
3734021403,40
3734021412,40
3734021421,40
3734021430,40
3734021449,40
3734021458,40
3734021467,40
3734021494,40
3734021501,40
3734021510,40
3734021529,40
3734021538,40
3734021547,40
3734021556,40
3734021565,40
3734021574,40
3734021592,40
3734021609,40
3734021618,40
3734030019,40
3734030028,40
3734030064,40
3734031070,40
3734040015,40
3734040033,40
3734040042,40
3734040060,40
3734050011,40
3734050039,40
3734050057,40
3734050066,40
3734050075,40
3734050084,40
3734050093,40
3734060017,40
3734061023,40
3734070513,40
3734080037,40
3734080046,40
3734080055,40
3734090015,40
3734090024,40
3734091049,40
3734100025,40
3734100034,40
3735010020,40
3735010039,40
3735010057,40
3735010066,40
3735010075,40
3735010084,40
3735010093,40
3735010119,40
3735010146,40
3735010155,40
3735010164,40
3735010173,40
3735010208,40
3735010226,40
3735010244,40
3735010253,40
3735010262,40
3735010271,40
3735010299,40
3735010306,40
3735011330,40
3735011349,40
3735011367,40
3735011376,40
3735011394,40
3735011401,40
3735011429,40
3735011447,40
3735011465,40
3735011474,40
3735011492,40
3735020026,40
3735020035,40
3735020044,40
3735021096,50
3735021096,51
3735021103,40
3735021112,40
3735021130,40
3735021158,40
3735021176,40
3735021185,40
3735030022,40
3735030095,40
3735031145,40
3735031154,40
3735040037,40
3735040064,40
3735040073,40
3735040117,40
3735040126,40
3735040144,40
3735040153,40
3735041178,40
3735041187,40
3735041203,40
3735041221,40
3735041249,40
3735041267,40
3735041276,40
3735041285,40
3735041310,40
3735041329,40
3735041338,40
3735041392,40
3735041427,40
3735041436,40
3735050015,40
3735050024,40
3735050033,40
3735050042,40
3735050088,40
3735050131,40
3735050159,40
3735050168,40
3735050211,40
3735050239,40
3735050248,40
3735051263,40
3735051272,40
3735051281,40
3735051290,40
3735051307,40
3735051325,40
3735051352,40
3735051398,40
3735051414,40
3735051423,40
3735051432,40
3735051441,40
3735051450,40
3735051469,40
3735051487,40
3735051496,40
3735051503,40
3735061116,40
3735061161,40
3735061170,40
3735061189,40
3735070035,40
3735071041,40
3735071050,40
3735080013,40
3735080031,40
3735090046,40
3735091061,40
3735091070,40
3735091089,40
3735091098,40
3735100010,40
3735100038,40
3735110516,40
3735130018,40
3735131042,40
3735140523,40
3735140532,40
3735160516,40
3736010060,40
3736010088,40
3736010122,40
3736010131,40
3736010168,40
3736010211,40
3736010248,40
3736010257,40
3736010300,40
3736010319,40
3736010391,40
3736010426,40
3736010453,40
3736010462,40
3736010499,40
3736010506,40
3736010515,40
3736010613,40
3736010631,40
3736010640,40
3736010659,40
3736010686,40
3736010695,40
3736010739,40
3736010748,40
3736010766,40
3736010793,40
3736010855,40
3736010873,40
3736010908,40
3736010917,40
3736010935,40
3736010944,40
3736012028,40
3736012037,40
3736012046,40
3736012064,40
3736012082,40
3736012091,40
3736012108,40
3736012126,40
3736012135,40
3736012144,40
3736012153,40
3736012162,40
3736012199,40
3736012251,40
3736012288,40
3736020057,40
3736020075,40
3736020084,40
3736020093,40
3736020100,40
3736020128,40
3736020137,40
3736021152,40
3736021170,40
3736030035,40
3736030044,40
3736030053,40
3736030071,40
3736030099,40
3736030106,40
3736030133,40
3736030151,40
3736030160,40
3736030179,40
3736030197,40
3736030213,40
3736031238,40
3736031256,40
3736031265,40
3736031274,40
3736040068,40
3736040086,40
3736040111,40
3736040120,40
3736040148,40
3736040157,40
3736040166,40
3736040193,40
3736040200,40
3736040219,40
3736040237,40
3736041270,40
3736050028,40
3736050037,40
3736050055,40
3736050064,40
3736050073,40
3736050091,40
3736050117,40
3736050135,40
3736050153,40
3736050180,40
3736050206,40
3736051221,40
3736051230,40
3736051249,40
3736051258,40
3736051276,40
3736051302,40
3736051310,40
3736051329,40
3736060042,40
3736060051,40
3736070039,40
3736070066,40
3736070075,40
3736070093,40
3736070100,40
3736070119,40
3736070137,40
3736080017,40
3736080026,40
3736080080,40
3736080179,40
3736080197,40
3736081265,40
3736081274,40
3736090040,40
3736090059,40
3736090095,40
3736090120,40
3736090157,40
3736090255,40
3736090264,40
3736090273,40
3736090326,40
3736090406,40
3736090415,40
3736091430,40
3736091458,40
3736091485,40
3736091538,40
3736091547,40
3736091556,40
3736091565,40
3736091574,40
3736091583,40
3736091592,40
3736100023,40
3736100041,40
3736100078,40
3736100087,40
3736100103,40
3736100130,40
3736100149,40
3736100167,40
3736100194,40
3736100238,40
3736100247,40
3736101262,40
3736101280,40
3736101299,40
3736101306,40
3736101315,40
3736101324,40
3736101333,40
3736101351,40
3736131064,40
3736131073,40
3736140018,40
3736150014,40
3736150041,40
3736150050,40
3736150096,40
3736150103,40
3736150130,40
3736150158,40
3736150167,40
3736150256,40
3736150265,40
3736150274,40
3736151324,40
3736151333,40
3736151342,40
3736160029,40
3736160038,40
3736160092,40
3736160127,40
3736160207,40
3736161277,40
3736161286,40
3736170025,40
3736170052,40
3736170061,40
3736170089,40
3736170105,40
3736170150,40
3736170178,40
3736170187,40
3736171200,40
3736171219,40
3736171255,40
3736180012,40
3736180030,40
3736180067,40
3736180076,40
3736180110,40
3736180156,40
3736181215,40
3736181233,40
3736181242,40
3736181251,40
3736181260,40
3736190036,40
3736190045,40
3736190081,40
3736190090,40
3736190152,40
3736190170,40
3736190205,40
3736190214,40
3736190232,40
3736190241,40
3736190250,40
3736190330,40
3736190349,40
3736190358,40
3736190385,40
3736190429,40
3736190456,40
3736190474,40
3736190518,40
3736190545,40
3736190563,40
3736190590,40
3736190616,40
3736190643,40
3736190652,40
3736190670,40
3736190705,40
3736191720,40
3736191748,40
3736191757,40
3736191775,40
3736191784,40
3736191800,40
3736191828,40
3736200028,40
3736200037,40
3736200055,40
3736200064,40
3736200082,40
3736200091,40
3736200126,40
3736200144,40
3736200162,40
3736200171,40
3736200199,40
3736200206,40
3736200224,40
3736200242,40
3736200251,40
3736200288,40
3736200340,40
3736200359,40
3736200368,40
3736200377,40
3736200402,40
3736200475,40
3736200493,40
3736200582,40
3736200626,40
3736200635,40
3736200644,40
3736200662,40
3736200671,40
3736200715,40
3736200733,40
3736201749,40
3736201776,40
3736201794,40
3736201801,40
3736201810,40
3736201865,40
3736201874,40
3736201892,40
3736201936,40
3736201972,40
3736201981,40
3736202004,40
3736202013,40
3736202022,40
3736202040,40
3737010028,40
3737010091,40
3737010117,40
3737010126,40
3737010135,40
3737010144,40
3737010162,40
3737010171,40
3737010288,40
3737010297,40
3737010313,40
3737010411,40
3737010420,40
3737010439,40
3737010457,40
3737010475,40
3737010537,40
3737010546,40
3737010564,40
3737010573,40
3737010582,40
3737010591,40
3737010626,40
3737010635,40
3737010644,40
3737010653,40
3737010662,40
3737010671,40
3737010680,40
3737010699,40
3737010706,40
3737010715,40
3737010724,40
3737010733,40
3737010742,40
3737010760,40
3737010779,40
3737010797,40
3737010859,40
3737010886,40
3737010895,40
3737010902,40
3737010911,40
3737010920,40
3737010939,40
3737010948,40
3737010975,40
3737010984,40
3737010993,40
3737011007,40
3737011025,40
3737011043,40
3737011052,40
3737012068,40
3737012077,40
3737012086,40
3737012102,40
3737012111,40
3737012139,40
3737012157,40
3737012193,40
3737012200,40
3737012219,40
3737012237,40
3737012246,40
3737012264,40
3737012273,40
3737012326,40
3737012371,40
3737012399,40
3737012415,40
3737012433,40
3737012442,40
3737012488,40
3737012513,40
3737012522,40
3737012531,40
3737012540,40
3737012559,40
3737012568,40
3737012577,40
3737012595,40
3737012602,40
3737012611,40
3737012620,45
3737012639,40
3737012648,40
3737012657,47
3737012666,40
3737012675,40
3737020024,40
3737020042,40
3737020079,40
3737020088,40
3737020113,40
3737020131,40
3737020202,40
3737020220,40
3737020248,40
3737020266,40
3737021272,40
3737021307,40
3737021343,40
3737021352,40
3737021361,40
3737021370,40
3737021389,40
3737021398,40
3737021405,40
3737030016,40
3737030020,40
3737030039,40
3737030057,40
3737030075,40
3737030093,40
3737030100,40
3737030119,40
3737031134,40
3737031143,40
3737031152,40
3737031161,40
3737031189,40
3737031205,40
3737031223,40
3737031232,40
3737031241,40
3737031250,40
3737031269,40
3737040017,40
3737040035,40
3737040053,40
3737040062,40
3737040115,40
3737040133,40
3737040142,40
3737040151,40
3737050022,40
3737050031,40
3737050086,40
3737050111,40
3737050139,40
3737050166,40
3737050228,40
3737050237,40
3737050255,40
3737050264,40
3737050282,40
3737050291,40
3737050317,40
3737050326,40
3737050371,40
3737050380,40
3737050406,40
3737050415,40
3737050451,40
3737050460,40
3737050479,40
3737050497,40
3737050504,40
3737050531,40
3737050540,40
3737050559,40
3737050568,40
3737051565,40
3737051592,40
3737051609,40
3737051618,40
3737051618,50
3737051627,40
3737051645,40
3737051663,40
3737051672,40
3737051681,40
3737051690,40
3737051707,40
3737051725,40
3737051734,40
3737051770,40
3737051789,40
3737051798,40
3737051805,40
3737051814,40
3737051832,40
3737051841,40
3737051850,40
3737051869,40
3737060019,40
3737060046,40
3737060055,40
3737060073,40
3737060082,40
3737060108,40
3737060117,40
3737061141,40
3737061169,40
3737061178,40
3737061196,40
3737061203,40
3737070015,40
3737070024,40
3737070033,40
3737070051,40
3737070060,40
3737071085,40
3737071094,40
3737071101,40
3737071110,40
3737071129,40
3737071138,40
3737080057,40
3737080084,40
3737080119,40
3737080155,40
3737080164,40
3737081241,40
3737081250,40
3737081269,40
3737081278,40
3737081287,40
3737090017,40
3737100054,40
3737101113,40
3737110014,40
3737111039,40
3737111057,40
3737111066,40
3737120038,40
3737120047,40
3737120074,40
3737120083,40
3737121099,40
3737121115,40
3737121124,40
3737121160,40
3737121179,40
3737130016,40
3737130034,40
3737131159,40
3737131166,40
3737131175,40
3737131184,40
3737141046,40
3737141055,40
3737150027,40
3737150036,40
3737151060,40
3737151088,40
3737151104,40
3737160050,40
3737160069,40
3737170029,40
3737170047,40
3737171071,40
3737171099,40
3737180034,40
3737181068,40
3737181095,40
3737190012,40
3737190021,40
3737190030,40
3737190049,40
3737190067,40
3737191082,40
3737200022,40
3737211034,40
3737220033,40
3737220042,40
3737221058,40
3737230566,40
3737240017,40
3737260019,40
3737260046,40
3738010068,40
3738010077,40
3738010095,40
3738010120,40
3738010157,40
3738010175,40
3738010200,40
3738010228,40
3738010264,40
3738010273,40
3738010308,40
3738011350,40
3738011369,40
3738011378,40
3738011387,40
3738011403,40
3738011412,40
3738011421,40
3738011430,40
3738011449,40
3738011458,40
3738011467,40
3738011476,40
3738011485,40
3738020064,40
3738020073,40
3738020171,40
3738020180,40
3738020206,40
3738020224,40
3738020233,40
3738020260,40
3738020279,40
3738021338,40
3738021383,40
3738021394,40
3738021409,40
3738021418,40
3738021427,40
3738030088,40
3738030097,40
3738030113,40
3738030122,40
3738030131,40
3738030159,40
3738030168,40
3738030186,40
3738030195,40
3738030202,40
3738030211,40
3738030266,40
3738030275,40
3738030284,40
3738030293,40
3738030346,40
3738031361,40
3738031370,40
3738031389,40
3738031398,40
3738031405,40
3738031432,40
3738031469,40
3738031478,40
3738031487,40
3738031496,40
3738031503,40
3738031512,40
3738031530,43
3738031549,40
3738040020,40
3738040093,40
3738040100,40
3738040119,40
3738040146,40
3738040155,40
3738041189,40
3738041198,40
3738041205,40
3738050571,40
3738060022,40
3738060059,40
3738061083,40
3738090011,40
3738090020,40
3738101046,40
3738110018,40
3738110045,40
3738111113,40
3738120023,40
3739010071,40
3739010099,40
3739010106,40
3739010151,40
3739010160,40
3739010188,40
3739010204,40
3739010213,40
3739010222,40
3739010295,40
3739010302,40
3739010311,40
3739010320,40
3739010348,40
3739011354,40
3739011372,40
3739011390,40
3739011407,40
3739011416,40
3739011443,40
3739011452,40
3739011489,40
3739011498,40
3739011541,40
3739011569,40
3739011578,40
3739011596,40
3739011603,40
3739011612,40
3739011621,40
3739011630,40
3739011649,40
3739011658,40
3739011667,40
3739011676,40
3739020013,40
3739020022,40
3739020031,40
3739020059,40
3739020068,40
3739020111,40
3739020148,40
3739021154,40
3739021172,40
3739021190,40
3739021207,40
3739030019,40
3739030073,40
3739030082,40
3739030135,40
3739030144,40
3739030153,50
3739030162,40
3739030233,40
3739030242,40
3739030251,40
3739031276,40
3739031285,40
3739031294,40
3739031301,40
3739031310,40
3739031329,40
3739031338,40
3739031347,40
3739031365,40
3739031383,40
3739040015,40
